# Round all coordinates to nearest six digits, no decimal.										10
#0	1	2	3	4	5	6	7	8		
 #xy	x	y	Easting	Northing	Street Name	Post Code	Ward	Proper MAGPI area	place	
530987185272	530987	185272	530987	185272	Hartnoll Street		Holloway	West		
530992183098	530992	183098	530992	183098	Hermes Street	N1 9JD	Barnsbury	West		
530993184544	530993	184544	530993	184544	Cornelia Street	N7 8BE	Caledonian	West		
530993186592	530993	186592	530993	186592	Selden Walk	N7 7RL	Finsbury Park	East		
530999185228	530999	185228	530999.1	185228	Georges Road		Holloway	West		
531000182516	531000	182516	531000	182516	King's Cross Road	WC1X 9QA	Clerkenwell	South		
531002182826	531002	182826	531002	182826	Cumberland Gardens	WC1X 9AG	Clerkenwell	South		
531002185327	531002	185327	531002.7	185327.2	Eden Grove		Holloway	West		
531003187056	531003	187056	531003	187056	Everleigh Street	N4 3AE	Tollington	North		
531004184284	531004	184284	531004	184284	Mountfort Crescent	N1 1JW	Barnsbury	West		
531009183056	531009	183056	531009.3	183056.6	Pentonville Road	N1 9LF	Clerkenwell	South		
531009183112	531009	183112	531009	183112	Pentonville Road	N1 9TT	Barnsbury	West		
531016184704	531016	184704	531016.5	184704.9	Westbourne Road	N7 8AU	St Mary's	#N/A		
531016185135	531016	185135	531016.3	185135.3	Chillingworth Road	N7 8QF	Holloway	West		
531016186557	531016	186557	531016	186557	Roth Walk	N7 7RJ	Finsbury Park	East		
531021186267	531021	186267	531021	186267	Thane Villas	N7 7PH	Finsbury Park	East		
531024184634	531024	184634	531024	184634	Arundel Square		Caledonian	West		
531026183992	531026	183992	531026	183992	Richmond Crescent	N1 0LZ	Barnsbury	West		
531028186748	531028	186748	531028	186748	Pooles Park		Finsbury Park	East		
531035182558	531035	182558	531035	182558	Margery Street		Clerkenwell	South		
531037186970	531037	186970	531037	186970	Fonthill Road	N4 3HZ	Finsbury Park	East		
531038185131	531038	185131	531038	185131	Paradise Passage	N7 8NT	Holloway	West		
531041186219	531041	186219	531041.6	186219.2	Isledon Road	N7 7LD	Finsbury Park	East		
531043185290	531043	185290	531043.5	185290.2	Wells Yard South	N7 8HL	Holloway	West		
531043186258	531043	186258	531043	186258	Berriman Road	N7 7PP	Finsbury Park	East		
531045185474	531045	185474	531045.4	185474.6	Hornsey Road		Highbury West	East		
531048184718	531048	184718	531048	184718	Bride Street	N7 8RN	St Mary's	#N/A		
531048185956	531048	185956	531048	185956.5	Hornsey Road		Highbury West	East		
531049183540	531049	183540	531049	183540	Charlotte Terrace	N1 0JF	Barnsbury	West		
531050185320	531050	185320	531050	185320	Holloway Road	N7 8HG	Holloway	West		
531054183440	531054	183440	531054	183440	Maygood Street	N1 0HF	Barnsbury	West		
531061186532	531061	186532	531061	186532	Seven Sisters Road		Finsbury Park	East		
531066182620	531066	182620	531066	182620	Margery Street		Clerkenwell	South		
531067183482	531067	183482	531067	183482	Maygood Street	N1 0HF	Barnsbury	West		
531069184610	531069	184610	531069	184610	Arundel Square	N7 8AS	St Mary's	#N/A		
531070184699	531070	184699	531070	184699	Ellington Street		St Mary's	#N/A		
531073182317	531073	182317	531073	182317	Farringdon Road	EC1A 1BB	Clerkenwell	South		
531073184546	531073	184546	531073	184546	Arundel Square	N7 8AP	Caledonian	West		
531074182942	531074	182942	531074	182942	Cruikshank Street	WC1X 9HG	Clerkenwell	South		
531074186524	531074	186524	531074	186524	Seven Sisters Road	N4 3NS	Finsbury Park	East		
531075185543	531075	185543	531075	185543	Hornsey Road		Highbury West	East		
531078184541	531078	184541	531078	184541	Arundel Square		Caledonian	West		
531078186380	531078	186380	531078	186380	Medina Road		Finsbury Park	East		
531079183363	531079	183363	531079	183363	Eckford Street	N1 9ST	Barnsbury	West		
531079183366	531079	183366	531079	183366	Tolpuddle Street	N1 0XT	Barnsbury	West		
531079185061	531079	185061	531079	185061	Liverpool Road	N7 8NS	Holloway	West		
531079186318	531079	186318	531079	186318	Medina Road		Finsbury Park	East		
531080185007	531080	185007	531080	185007	Paradise Passage	N7 8NT	Holloway	West		
531084186098	531084	186098	531084	186098	Rixon Street	N7 7JE	Finsbury Park	East		
531096184466	531096	184466	531096	184466	Offord Road		Barnsbury	West		
531100186895	531100	186895	531100	186895	Lenton Terrace	N4 3JJ	Finsbury Park	East		
531101182816	531101	182816	531101	182816	Lloyd Square	WC1X 9AJ	Clerkenwell	South		
531101182877	531101	182877	531101	182877	Great Percy Street	WC1X 9QT	Clerkenwell	South		
531109185239	531109	185239	531109	185239	Holloway Road	N7 8DL	Holloway	West		
531109185548	531109	185548	531109	185548	Benwell Road		Highbury West	East		
531111185312	531111	185312	531111	185312	Holloway Road	N7 8DB	Highbury West	East		
531111186793	531111	186793	531111	186793	Lennox Road	N4 3HS	Finsbury Park	East		
531113186024	531113	186024	531113	186024	Rixon Street	N7 7JE	Finsbury Park	East		
531113186504	531113	186504	531113	186504	Seven Sisters Road	N4 3NX	Finsbury Park	East		
531115184514	531115	184514	531115	184514	Blackthorn Avenue		Barnsbury	West		
531115186913	531115	186913	531115	186913	Lennox Road	N4 3JQ	Finsbury Park	East		
531118186507	531118	186507	531118	186507	Seven Sisters Road	N4 3NX	Finsbury Park	East		
531119182831	531119	182831	531119	182831	Lloyd Street	WC1X 9AP	Clerkenwell	South		
531119183151	531119	183151	531119.8	183151.7	Penton Street	N1 9PS	Barnsbury	West		
531119186821	531119	186821	531119	186821	Fonthill Road	N4 3HT	Finsbury Park	East		
531123184118	531123	184118	531123	184118	Lofting Road	N1 1JA	Barnsbury	West		
531124186662	531124	186662	531124	186662	Pooles Park		Finsbury Park	East		
531126183350	531126	183350	531126	183350	Tolpuddle Street	N1 0YY	Barnsbury	West		
531127186674	531127	186674	531127	186674	Biggerstaff Street	N4 3NH	Finsbury Park	East		
531129186946	531129	186946	531129	186946	Woodfall Road	N4 3JD	Finsbury Park	East		
531130185570	531130	185570	531130	185570	Benwell Road		Highbury West	East		
531135182954	531135	182954	531135	182954	Amwell Street	EC1R 1UT	Clerkenwell	South		
531137182208	531137	182208	531137	182208	Rosebery Avenue	EC1R 4SX	Clerkenwell	South		
531137182427	531137	182427	531137	182427	Farringdon Road		Clerkenwell	South		
531139184338	531139	184338	531139	184338	Barnsbury Park	N1 1HH	Barnsbury	West		
531141184443	531141	184443	531141	184443	Offord Road	N1 1NX	Barnsbury	West		
531150186722	531150	186722	531150	186722	Lennox Road	N4 3HR	Finsbury Park	East		
531154182269	531154	182269	531154	182269	Rosebery Avenue		Clerkenwell	South		
531156184541	531156	184541	531156	184541	Arundel Place	N1 1LS	Barnsbury	West		
531156184984	531156	184984	531156	184984	Liverpool Road		St Mary's	#N/A		
531157183844	531157	183844	531157	183844	Barnsbury Road	N1 0ER	Barnsbury	West		
531157186556	531157	186556	531157	186556	Coleridge Road	N4 3NY	Finsbury Park	East		
531158185092	531158	185092	531158	185092	Ringcroft Street	N7 8ND	St. Mary's	#N/A		
531159185259	531159	185259	531159.6	185259.6	Holloway Road	N7 8DD	Highbury West	East		
531161183199	531161	183199	531161	183199	White Lion Street		Barnsbury	West		
531161183507	531161	183507	531161	183507	Denmark Grove	N1 0XZ	Barnsbury	West		
531162182781	531162	182781	531162	182781	Lloyd Baker Street	WC1X 9AZ	Clerkenwell	South		
531162183246	531162	183246	531162.8	183246.3	White Lion Street	N1 9PH	Barnsbury	West		
531163182720	531163	182720	531163	182720	Naoroji Street	WC1X 0DG	Clerkenwell	South		
531163183143	531163	183143	531163	183143	Pentonville Road	N1 9PR	Barnsbury	West		
531164185324	531164	185324	531164	185324	Benwell Road		Highbury West	East		
531165186749	531165	186749	531165	186749	Fonthill Road	N4 3HT	Finsbury Park	East		
531166183204	531166	183204	531166	183204	White Lion Street	N1 9PW	Barnsbury	West		
531167184855	531167	184855	531167	184855.9	Liverpool Road	N7 8PG	St Mary's	#N/A		
531168184655	531168	184655	531168	184655	Arundel Square	N7 8AS	St Mary's	#N/A		
531169183828	531169	183828	531169	183828	Cloudesley Road	N1 0EN	Barnsbury	West		
531169185254	531169	185254	531169	185254	Holloway Road		Highbury West	East		
531172186394	531172	186394	531172	186394	Yonge Park	N4 3NU	Finsbury Park	East		
531174182258	531174	182258	531174	182258	Coldbath Square	EC1R 5HL	Clerkenwell	South		
531179186991	531179	186991	531179	186991	Charteris Road	N4 3AA	Finsbury Park	East		
531180185300	531180	185300	531180	185300	Benwell Road		Highbury West	East		
531181182430	531181	182430	531181	182430	Easton Street	WC1X 0DW	Clerkenwell	South		
531181183289	531181	183289	531181.1	183289	Chapel Market	N1 9EX	Barnsbury	West		
531181186727	531181	186727	531181	186727	Fonthill Road		Finsbury Park	East		
531184182238	531184	182238	531184	182238	Coldbath Square	EC1R 5HL	Clerkenwell	South		
531188184507	531188	184507	531188	184507	Offord Road	N1 1LR	Barnsbury	West		
531189186890	531189	186890	531189	186890	Clifton Terrace	N4 3JP	Finsbury Park	East		
531190186368	531190	186368	531190	186368	Isledon Road	N7 7JP	Finsbury Park	East		
531192182377	531192	182377	531192	182377	Exmouth Market	EC1R 4PX	Clerkenwell	South		
531195186234	531195	186234	531195	186234	Parkside Crescent	N7 7JG	Finsbury Park	East		
531195186821	531195	186821	531195	186821	Wells Terrace	N4 3JU	Finsbury Park	East		
531196186240	531196	186240	531196	186240	Parkside Crescent	N7 7JG	Finsbury Park	East		
531197185067	531197	185067	531197	185067	Ringcroft Street	N7 8ND	St Mary's	#N/A		
531200182387	531200	182387	531200	182387	Exmouth Market	EC1R 4PY	Clerkenwell	South		
531201182391	531201	182391	531201	182391	Exmouth Market	EC1R 4PX	Clerkenwell	South		
531202183603	531202	183603	531202	183603	Elystan Walk	N1 0HJ	Barnsbury	West		
531203186686	531203	186686	531203	186686	Fonthill Road	N4 3HP	Finsbury Park	East		
531204183122	531204	183122	531204	183122	Claremont Square		Clerkenwell	South		
531204186264	531204	186264	531204	186264	Parkside Crescent	N7 7JG	Finsbury Park	East		
531205184075	531205	184075	531205	184075	Thornhill Road	N1 1HX	Barnsbury	West		
531209184517	531209	184517	531209	184517	Offord Road		Barnsbury	West		
531209184640	531209	184640	531209	184640	Arundel Square	N7 8AT	St Mary's	#N/A		
531210186293	531210	186293	531210	186293	Parkside Crescent	N7 7JG	Finsbury Park	East		
531212182245	531212	182245	531212	182245	Baker's Row		Clerkenwell	South		
531214184622	531214	184622	531214	184622	Arundel Square	N7 8AT	St Mary's	#N/A		
531216186880	531216	186880	531216	186880	Clifton Terrace		Finsbury Park	East		
531220183157	531220	183157	531220	183157	Pentonville Road	N1 9LA	Barnsbury	West		
531220184031	531220	184031	531220	184031	Thornhill Road	N1 1HW	Barnsbury	West		
531221186596	531221	186596	531221	186596	Whadcoat Street	N4 3NG	Finsbury Park	East		
531222183097	531222	183097	531222	183097	Claremont Square	N1 9LS	Clerkenwell	South		
531224184352	531224	184352	531224	184352	Barnsbury Park	N1 1HQ	Barnsbury	West		
531224184525	531224	184525	531224	184525	Offord Road	N1 1LR	Barnsbury	West		
531225182249	531225	182249	531225	182249	Crawford Passage	EC1R 3DP	Clerkenwell	South		
531229184798	531229	184798	531229	184798	Furlong Road	N7 8LS	St Mary's	#N/A		
531230185462	531230	185462	531230	185462	Courtney Road	N7 7BH	Highbury West	East		
531231183267	531231	183267	531231	183267	Baron Street	N1 9ET	Barnsbury	West		
531232183098	531232	183098	531232	183098	Pentonville Road	N1 9LP	Clerkenwell	South		
531233186350	531233	186350	531233	186350	Parkside Crescent	N7 7JN	Finsbury Park	East		
531234184425	531234	184425	531234	184425	Augustas Lane		Barnsbury	West		
531240185131	531240	185131	531240	185131	Ronalds Road	N5 1XH	St Mary's	#N/A		
531242182177	531242	182177	531242	182177	Warner Street	EC1R 5ER	Clerkenwell	South		
531242184179	531242	184179	531242	184179	Lofting Road	N1 1ET	Barnsbury	West		
531243182573	531243	182573	531243	182573	Wilmington Square		Clerkenwell	South		
531243185240	531243	185240	531243	185240	Tinniswood Close	N5 1XS	Highbury East	East		
531246183011	531246	183011	531246	183011	Mylne Street	EC1R 1XY	Clerkenwell	South		
531248182429	531248	182429	531248	182429	Exmouth Market	EC1R 4QE	Clerkenwell	South		
531248182891	531248	182891	531248	182891	Myddelton Square	EC1R 1XP	Clerkenwell	South		
531250183257	531250	183257	531250	183257	White Lion Street	N1 9PF	Barnsbury	West		
531250183438	531250	183438	531250	183438	Ritchie Street	N1 0EH	Barnsbury	West		
531250183887	531250	183887	531250	183887	Richmond Avenue	N1 0LS	Barnsbury	West		
531251186858	531251	186858	531251	186858	Clifton Terrace	N4 3JP	Finsbury Park	East		
531252184361	531252	184361	531252	184361	Barnsbury Park		Barnsbury	West		
531253185060	531253	185060	531253	185060	Morgan Road	N7 8NA	St Mary's	#N/A		
531255183729	531255	183729	531255	183729	Cloudesley Square	N1 0HT	Barnsbury	West		
531255184038	531255	184038	531255	184038	Lonsdale Square	N1 1EW	Barnsbury	West		
531256183419	531256	183419	531256	183419	Cloudesley Road	N1 0EQ	Barnsbury	West		
531256184296	531256	184296	531256	184296	Bewdley Street	N1 1HB	Barnsbury	West		
531265185074	531265	185074	531265	185074	Holloway Road	N7 8LZ	St Mary's	#N/A		
531266184366	531266	184366	531266	184366	Barnsbury Park	N1 1HQ	Barnsbury	West		
531266186441	531266	186441	531266.1	186441.4	Parkside Crescent	N7 7JN	Finsbury Park	East		
531267184153	531267	184153	531267	184153	Lofting Road	N1 1ES	Barnsbury	West		
531275182490	531275	182490	531275	182490	Exmouth Market	EC1R 4QL	Clerkenwell	South		
531275185471	531275	185471	531275	185471	Bryantwood Road	N7 7BE	Highbury West	East		
531282182650	531282	182650	531282	182650	Hardwick Street	EC1R 4RB	Clerkenwell	South		
531282184802	531282	184802	531282	184802	Furlong Road	N7 8LS	St Mary's	#N/A		
531284184543	531284	184543	531284	184543	Offord Road	N1 1LR	Barnsbury	West		
531285183105	531285	183105	531285	183105	Pentonville Road	N1 9LP	Clerkenwell	South		
531292184598	531292	184598	531292	184598	Liverpool Road	N1 1NP	Barnsbury	West		
531293182510	531293	182510	531293	182510	Exmouth Market	EC1R 4QL	Clerkenwell	South		
531294183206	531294	183206	531294	183206	White Lion Street	N1 9PD	Barnsbury	West		
531298184790	531298	184790	531298	184790	Orleston Road	N7 8LH	St Mary's	#N/A		
531301185196	531301	185196	531301	185196	Horsell Road	N5 1XP	Highbury East	East		
531307183750	531307	183750	531307	183750	Cloudesley Square	N1 0HN	Barnsbury	West		
531308182284	531308	182284	531308	182284	Northampton Road		Clerkenwell	South		
531309184782	531309	184782	531309	184782	Orleston Mews	N7 8LL	St Mary's	#N/A		
531313182849	531313	182849	531313	182849	Myddelton Passage	EC1R 1XJ	Clerkenwell	South		
531313183582	531313	183582	531313	183582	Cloudesley Street	N1 0HX	Barnsbury	West		
531313183588	531313	183588	531313	183588	Cloudesley Street	N1 0HX	Barnsbury	West		
531314184601	531314	184601	531314	184601	Highbury Station Road	N1 1SE	St Mary's	#N/A		
531315183602	531315	183602	531315	183602	Cloudesley Street	N1 0HX	Barnsbury	West		
531316182663	531316	182663	531316	182663	Hardwick Street		Clerkenwell	South		
531318183926	531318	183926	531318	183926	Richmond Avenue	N1 0LR	Barnsbury	West		
531319184740	531319	184740	531319	184740	Orleston Mews	N7 8LL	St Mary's	#N/A		
531323183819	531323	183819	531323.5	183819.9	Stonefield Street	N1 0HW	Barnsbury	West		
531323183883	531323	183883	531323.3	183883.7	Stonefield Street	N1 0HW	Barnsbury	West		
531324183902	531324	183902	531324.4	183902.4	Stonefield Street	N1 0HW	Barnsbury	West		
531328182275	531328	182275	531328	182275	Northampton Road	EC1R 0HU	Clerkenwell	South		
531333182503	531333	182503	531333	182503	Exmouth Market	EC1R 4QE	Clerkenwell	South		
531334183456	531334	183456	531334	183456	Ritchie Street	N1 0FG	Barnsbury	West		
531334184760	531334	184760	531334	184760	Orleston Mews	N7 8LL	St Mary's	#N/A		
531334185177	531334	185177	531334	185177	Ronalds Road	N5 1XG	Highbury East	East		
531339182297	531339	182297	531339	182297	Bowling Green Lane	EC1R 0BJ	Clerkenwell	South		
531340185381	531340	185381	531340	185381	Drayton Park	N5 1NT	Highbury West	East		
531346185123	531346	185123	531346	185123	Horsell Road	N5 1XR	Highbury East	East		
531347183017	531347	183017	531347	183017	Myddelton Square		Clerkenwell	South		
531348183312	531348	183312	531348	183312	Chapel Market	N1 9EW	Barnsbury	West		
531349185014	531349	185014	531349	185014	Holloway Road	N7 8JL	Highbury East	East		
531351183110	531351	183110	531351	183110	Pentonville Road	N1 9LP	Clerkenwell	South		
531351184421	531351	184421	531351	184421	Liverpool Road	N1 1NJ	Barnsbury	West		
531354183532	531354	183532	531354	183532	Liverpool Road	N1 0RH	Barnsbury	West		
531357182502	531357	182502	531357	182502	Rosoman Street	EC1R 0HY	Clerkenwell	South		
531357183604	531357	183604	531357	183604	Liverpool Road	N1 0RG	Barnsbury	West		
531357183636	531357	183636	531357	183636	Liverpool Road	N1 0RQ	Barnsbury	West		
531359183317	531359	183317	531359	183317	Chapel Market	N1 9EW	Barnsbury	West		
531370182540	531370	182540	531370	182540	Finsbury Estate		Clerkenwell	South		
531371186039	531371	186039	531371	186039	Highbury Stadium Square		Highbury West	East		
531372185018	531372	185018	531372	185018	Holloway Road	N7 8JL	Highbury East	East		
531374182252	531374	182252	531374	182252	Pear Tree Court	EC1R 0DS	Clerkenwell	South		
531375185993	531375	185993	531375	185993	Elfort Road	N5 1AX	Highbury West	East		
531380184214	531380	184214	531380	184214	Lofting Road	N1 1HP	Barnsbury	West		
531383184184	531383	184184	531383	184184	Lofting Road	N1 1ES	Barnsbury	West		
531383184470	531383	184470	531383	184470	Liverpool Road	N1 1LJ	St Mary's	#N/A		
531384183956	531384	183956	531384	183956	Liverpool Road	N1 1LX	Barnsbury	West		
531385185843	531385	185843	531385	185843.3	Drayton Park	N5 1BE	Highbury West	East		
531390182265	531390	182265	531390	182265	Clerkenwell Close	EC1R 0LX	Clerkenwell	South		
531390184451	531390	184451	531390	184451	Liverpool Road	N1 1LH	St Mary's	#N/A		
531392186016	531392	186016	531392	186016	Drayton Park	N5 1LU	Highbury West	East		
531393183143	531393	183143	531393	183143	Angel Mews	N1 9HF	Barnsbury	West		
531395182733	531395	182733	531395	182733	Rosebery Avenue	EC1R 4UJ	Clerkenwell	South		
531396183229	531396	183229	531396	183229	White Lion Street		Barnsbury	West		
531398186055	531398	186055	531398	186055	Gillespie Road	N5 1LT	Highbury West	East		
531401185061	531401	185061	531401.8	185061.1	Fieldway Crescent		Highbury East	East		
531402186541	531402	186541	531402	186541	St Thomas's Road	N4 2QH	Highbury West	East		
531406182321	531406	182321	531406	182321	Bowling Green Lane		Clerkenwell	South		
531407184872	531407	184872	531407	184872	Crane Grove	N7 8LB	St Mary's	#N/A		
531410185405	531410	185405	531410	185405	Drayton Park	N5 1NT	Highbury West	East		
531412185476	531412	185476	531412	185476	Drayton Park		Highbury West	East		
531415183309	531415	183309	531415	183309	Liverpool Road	N1 0RR	Barnsbury	West		
531415183980	531415	183980	531415	183980	Liverpool Road	N1 1LA	St Mary's	#N/A		
531416183966	531416	183966	531416	183966	Liverpool Road	N1 1LA	St Mary's	#N/A		
531426183302	531426	183302	531426	183302	Liverpool Road	N1 0RP	Barnsbury	West		
531426185768	531426	185768	531426	185768	Aubert Park	N5 1TL	Highbury West	East		
531428186510	531428	186510	531428	186510	Plimsoll Road	N4 2EW	Highbury West	East		
531431182907	531431	182907	531431	182907	Arlington Way	EC1R 1XB	Clerkenwell	South		
531431182961	531431	182961	531431	182961	Chadwell Street		Clerkenwell	South		
531431185240	531431	185240	531431	185240	Ronalds Road		Highbury East	East		
531436182405	531436	182405	531436	182405	Northampton Road	EC1R 0HU	Clerkenwell	South		
531444184866	531444	184866	531444	184866	Holloway Road	N7 8JZ	St Mary's	#N/A		
531444184911	531444	184911	531444	184911	Holloway Road		Highbury East	East		
531445185600	531445	185600	531445	185600	Drayton Park	N5 1LB	Highbury West	East		
531449186490	531449	186490	531449	186490	St Thomas's Road	N4 2QW	Highbury West	East		
531452182777	531452	182777	531452	182777	Rosebery Avenue		Clerkenwell	South		
531452184175	531452	184175	531452	184175	Liverpool Road	N1 1LE	St Mary's	#N/A		
531453182808	531453	182808	531453	182808	Arlington Way	EC1R 1XA	Clerkenwell	South		
531456184763	531456	184763	531456	184763	Court Gardens	N7 8QL	St Mary's	#N/A		
531458182868	531458	182868	531458	182868	Rosebery Avenue	EC1R 4TN	Clerkenwell	South		
531458184154	531458	184154	531458	184154	Liverpool Road	N1 1LE	St Mary's	#N/A		
531458185302	531458	185302	531458	185302	Arvon Road	N5 1PL	Highbury East	East		
531460181997	531460	181997	531460	181997	Farringdon Road	EC1M 3HP	Clerkenwell	South		
531461183995	531461	183995	531461	183995	Milner Square	N1 1TW	St Mary's	#N/A		
531462183918	531462	183918	531462	183918	Gibson Square	N1 0RB	St Mary's	#N/A		
531464184019	531464	184019	531464	184019	Milner Square	N1 1TW	St Mary's	#N/A		
531464184049	531464	184049	531464	184049	Milner Square	N1 1TW	St Mary's	#N/A		
531470185092	531470	185092	531470	185092	Fieldway Crescent	N5 1QA	Highbury East	East		
531473182684	531473	182684	531473	182684	Myddelton Street	EC1R 1YJ	Clerkenwell	South		
531473184403	531473	184403	531473	184403	Cobble Lane	N1 1SG	St Mary's	#N/A		
531474183498	531474	183498	531474	183498	Bromfield Street	N1 0QA	St Mary's	#N/A		
531475186264	531475	186264	531475	186264	Gillespie Road		Highbury West	East		
531476183966	531476	183966	531476	183966	Milner Square		St Mary's	#N/A		
531478185785	531478	185785	531478	185785	Aubert Park		Highbury West	East		
531479183163	531479	183163	531479	183163	City Road	EC1V 1NF	St Peter's	#N/A		
531483183688	531483	183688	531483	183688	Southwood Smith Street	N1 0YL	St Mary's	#N/A		
531483186774	531483	186774	531483.9	186774	Seven Sisters Road		Highbury West	East		
531484183513	531484	183513	531484	183513	Parkfield Street	N1 0PS	St Mary's	#N/A		
531491184386	531491	184386	531491	184386	Islington Park Street	N1 1QB	St Mary's	#N/A		
531491186362	531491	186362	531491	186362	St Thomas's Road	N4 2QW	Highbury West	East		
531492185188	531492	185188	531492	185188	Arvon Road	N5 1PS	Highbury East	East		
531494183907	531494	183907	531494	183907	Milner Place	N1 1TN	St Mary's	#N/A		
531494186484	531494	186484	531494	186484	Prah Road	N4 2RA	Highbury West	East		
531497186343	531497	186343	531497	186343	St Thomas's Road	N4 2QW	Highbury West	East		
531504186283	531504	186283	531504	186283	Monsell Road	N4 2EF	Highbury West	East		
531505184433	531505	184433	531505	184433	Edwards Mews	N1 1SG	St. Mary's	#N/A		
531507185185	531507	185185	531507	185185	Melgund Road	N5 1PT	Highbury East	East		
531509183965	531509	183965	531509	183965	Milner Square		St Mary's	#N/A		
531514182846	531514	182846	531514	182846	Rosebery Avenue		Clerkenwell	South		
531520183657	531520	183657	531520	183657	St Alban's Place	N1 0NX	St Mary's	#N/A		
531521185726	531521	185726	531521	185726	Stavordale Road		Highbury West	East		
531524182238	531524	182238	531524.2	182238.3	Clerkenwell Close		Clerkenwell	South		
531524183086	531524	183086	531524	183086	Goswell Road	EC1V 7DG	Bunhill	South		
531525186423	531525	186423	531525.3	186423.2	Ambler Road	N4 2QR	Highbury West	East		
531526184020	531526	184020	531526	184020	Milner Square	N1 1TL	St Mary's	#N/A		
531527184068	531527	184068	531527	184068	Milner Square	N1 1TL	St Mary's	#N/A		
531527184074	531527	184074	531527	184074	Milner Square	N1 1TL	St Mary's	#N/A		
531534185580	531534	185580	531534	185580	Stavordale Road	N5 1NE	Highbury West	East		
531537182714	531537	182714	531537	182714	Lloyd's Row	EC1R 4AD	Clerkenwell	South		
531537184142	531537	184142	531537	184142	Barnsbury Street	N1 1PW	St Mary's	#N/A		
531543183728	531543	183728	531543	183728	Water Tower Place	N1 0YW	St. Mary's	#N/A		
531547184844	531547	184844	531547	184844	Highbury Crescent	N5 1RN	Highbury East	East		
531553182142	531553	182142	531553	182142	Aylesbury Street	EC1R 0DR	Clerkenwell	South		
531553184793	531553	184793	531553	184793	Highbury Corner	N5 1RA	St Mary's	#N/A		
531558184813	531558	184813	531558	184813	Highbury Corner	N5 1RD	Highbury East	East		
531560184371	531560	184371	531560	184371	Islington Park Street	N1 1PX	St Mary's	#N/A		
531565184397	531565	184397	531565	184397	Islington Park Street	N1 1QB	St Mary's	#N/A		
531566184651	531566	184651	531566	184651	Swan Yard	N1 1SD	St Mary's	#N/A		
531567184657	531567	184657	531567	184657	Swan Yard	N1 1SD	St Mary's	#N/A		
531569183662	531569	183662	531569	183662	St Alban's Place	N1 0NX	St Mary's	#N/A		
531570183455	531570	183455	531570	183455	Upper Street	N1 0PD	St Peter's	#N/A		
531570183656	531570	183656	531570	183656	St Alban's Place	N1 0NX	St Mary's	#N/A		
531572182058	531572	182058	531572	182058	Britton Street		Clerkenwell	South		
531575182880	531575	182880	531575	182880	St John Street	EC1V 4NT	Clerkenwell	South		
531575184622	531575	184622	531575.1	184622.3	Swan Yard	N1 1SD	St Mary's	#N/A		
531580182800	531580	182800	531580	182800	St John Street		Clerkenwell	South		
531584183101	531584	183101	531584	183101	Colebrooke Row		Bunhill	South		
531585186505	531585	186505	531585	186505	Ambler Road	N4 2QT	Highbury West	East		
531587183421	531587	183421	531587.2	183421.9	Islington High Street	N1 8EG	St Peter's	#N/A		
531589186217	531589	186217	531589	186217	Avenell Road	N5 1DP	Highbury West	East		
531592183583	531592	183583	531592	183583	Upper Street	N1 0NY	St Mary's	#N/A		
531592184597	531592	184597	531592	184597	Upper Street	N1 1RU	St Mary's	#N/A		
531593183590	531593	183590	531593	183590	Upper Street	N1 0NY	St Mary's	#N/A		
531594182126	531594	182126	531594	182126	Clerkenwell Road	EC1M 5RJ	Clerkenwell	South		
531596183603	531596	183603	531596	183603	Upper Street	N1 0NY	St Mary's	#N/A		
531598184624	531598	184624	531598	184624	Upper Street	N1 1RU	St Mary's	#N/A		
531598185461	531598	185461	531598	185461	Framfield Road	N5 1UU	Highbury East	East		
531599186668	531599	186668	531599	186668	Blackstock Road	N4 2DW	Highbury West	East		
531600183611	531600	183611	531600	183611	Upper Street		St Mary's	#N/A		
531601186385	531601	186385	531601	186385	Plimsoll Road	N4 2EL	Highbury West	East		
531603183762	531603	183762	531603	183762	Theberton Street	N1 0QY	St Mary's	#N/A		
531604183623	531604	183623	531604	183623	Upper Street		St Mary's	#N/A		
531604185502	531604	185502	531604	185502	Coach House Lane	N5 1AW	Highbury West	East		
531606185613	531606	185613	531606	185613	Highbury Hill	N5 1SX	Highbury West	East		
531606186177	531606	186177	531606	186177	Avenell Road		Highbury West	East		
531608184156	531608	184156	531608	184156	Barnsbury Street		St Mary's	#N/A		
531609182484	531609	182484	531609	182484	St John Street	EC1V 4NG	Clerkenwell	South		
531609183252	531609	183252	531609	183252	Duncan Terrace	N1 8BS	St Peter's	#N/A		
531609183742	531609	183742	531609.3	183742.8	Pied Bull Yard	N1 0EU	St Mary's	#N/A		
531610182937	531610	182937	531610	182937	Friend Street	EC1V 7NS	Bunhill	South		
531612183646	531612	183646	531612	183646	Upper Street		St Mary's	#N/A		
531613183264	531613	183264	531613	183264	Duncan Terrace	N1 8BS	St Peter's	#N/A		
531613183652	531613	183652	531613	183652	Upper Street	N1 0NU	St Mary's	#N/A		
531614184115	531614	184115	531614	184115	Waterloo Terrace	N1 1TQ	St. Mary's	#N/A		
531615183504	531615	183504	531615	183504	Camden Passage	N1 8EA	St Peter's	#N/A		
531615184258	531615	184258	531615	184258	Upper Street	N1 1UH	St Mary's	#N/A		
531618184158	531618	184158	531618	184158	Barnsbury Street		St Mary's	#N/A		
531618185754	531618	185754	531618	185754	Highbury Hill		Highbury West	East		
